"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_037122","ME32","ptg000026l:6076961-6082285","Q7Z494","Nephrocystin-3","Homo sapiens (Human)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of planar cell polarity pathway involved in neural tube closure [GO:2000167]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005576; GO:0005829; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060287; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095; GO:2000167"
"FUN_037126","ME1","ptg000026l:6123198-6128748","Q7Z494","Nephrocystin-3","Homo sapiens (Human)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of planar cell polarity pathway involved in neural tube closure [GO:2000167]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005576; GO:0005829; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060287; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095; GO:2000167"
"FUN_037137","ME52","ptg000026l:6229704-6242532","Q7Z494","Nephrocystin-3","Homo sapiens (Human)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of planar cell polarity pathway involved in neural tube closure [GO:2000167]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005576; GO:0005829; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060287; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095; GO:2000167"
"FUN_037156","ME17","ptg000026l:6486577-6492695","Q7TNH6","Nephrocystin-3","Mus musculus (Mouse)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095"
"FUN_037176","ME8","ptg000026l:6705016-6712987","Q7Z494","Nephrocystin-3","Homo sapiens (Human)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of planar cell polarity pathway involved in neural tube closure [GO:2000167]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005576; GO:0005829; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060287; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095; GO:2000167"
"FUN_037179","ME3","ptg000026l:6730055-6734030","Q7TNH6","Nephrocystin-3","Mus musculus (Mouse)","atrial septum development [GO:0003283]; cilium assembly [GO:0060271]; convergent extension [GO:0060026]; convergent extension involved in gastrulation [GO:0060027]; determination of intestine left/right asymmetry [GO:0071908]; determination of left/right symmetry [GO:0007368]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; determination of stomach left/right asymmetry [GO:0071909]; establishment or maintenance of cell polarity [GO:0007163]; extracellular matrix organization [GO:0030198]; heart looping [GO:0001947]; kidney development [GO:0001822]; kidney morphogenesis [GO:0060993]; lipid metabolic process [GO:0006629]; lung development [GO:0030324]; maintenance of animal organ identity [GO:0048496]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of protein binding [GO:0032092]; regulation of Wnt signaling pathway, planar cell polarity pathway [GO:2000095]; ureter development [GO:0072189]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0001947; GO:0003283; GO:0005929; GO:0006629; GO:0007163; GO:0007368; GO:0016055; GO:0030198; GO:0030324; GO:0032092; GO:0035469; GO:0045494; GO:0048496; GO:0060026; GO:0060027; GO:0060271; GO:0060993; GO:0071908; GO:0071909; GO:0071910; GO:0072189; GO:0090090; GO:0097543; GO:0097546; GO:1905515; GO:2000095"
"FUN_037231","ME8","ptg000026l:7335150-7336050","Q920M9","E3 ubiquitin-protein ligase SIAH1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH1) (Seven in absentia homolog 1) (Siah-1) (Siah-1a)","Rattus norvegicus (Rat)","canonical Wnt signaling pathway [GO:0060070]; cell differentiation [GO:0030154]; male meiosis I [GO:0007141]; neuron apoptotic process [GO:0051402]; positive regulation of apoptotic process [GO:0043065]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; post-embryonic development [GO:0009791]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein destabilization [GO:0031648]; regulation of multicellular organism growth [GO:0040014]; spermatogenesis [GO:0007283]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0004842; GO:0005634; GO:0005737; GO:0005769; GO:0005829; GO:0005886; GO:0006511; GO:0007141; GO:0007283; GO:0008022; GO:0008270; GO:0009791; GO:0019005; GO:0030154; GO:0030163; GO:0030877; GO:0031624; GO:0031648; GO:0040014; GO:0042802; GO:0042803; GO:0043065; GO:0043161; GO:0051402; GO:0060070; GO:0061630; GO:0097718; GO:2001244"
"FUN_037426","ME3","ptg000026l:10212946-10214773","Q92179","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (C6ST)","Gallus gallus (Chicken)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]; N-acetylglucosamine metabolic process [GO:0006044]; sulfur compound metabolic process [GO:0006790]","GO:0000139; GO:0001517; GO:0005802; GO:0005975; GO:0006044; GO:0006790; GO:0008459; GO:0030206"
"FUN_037562","ME3","ptg000026l:11835309-11836776","Q8CFX1","GDH/6PGL endoplasmic bifunctional protein [Includes: Hexose-6-phosphate dehydrogenase (Glucose 1-dehydrogenase) (EC 1.1.1.47) (Glucose-6-phosphate dehydrogenase) (EC 1.1.1.363); 6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)]","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; glucose metabolic process [GO:0006006]; NADP metabolic process [GO:0006739]; pentose-phosphate shunt [GO:0006098]; pentose-phosphate shunt, oxidative branch [GO:0009051]; regulation of cortisol biosynthetic process [GO:2000064]","GO:0004345; GO:0005737; GO:0005739; GO:0005783; GO:0005788; GO:0005975; GO:0006006; GO:0006098; GO:0006739; GO:0009051; GO:0016529; GO:0017057; GO:0030246; GO:0043231; GO:0047934; GO:0047935; GO:0047936; GO:0050661; GO:2000064"
"FUN_037564","ME10","ptg000026l:11849454-11851965","O95479","GDH/6PGL endoplasmic bifunctional protein [Includes: Hexose-6-phosphate dehydrogenase (Glucose 1-dehydrogenase) (GDH) (EC 1.1.1.47) (Glucose-6-phosphate dehydrogenase) (EC 1.1.1.363); 6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)]","Homo sapiens (Human)","glucose metabolic process [GO:0006006]; pentose-phosphate shunt, oxidative branch [GO:0009051]; regulation of cortisol biosynthetic process [GO:2000064]; response to alcohol [GO:0097305]; response to nutrient levels [GO:0031667]","GO:0004345; GO:0005739; GO:0005783; GO:0005788; GO:0006006; GO:0009051; GO:0017057; GO:0030246; GO:0031667; GO:0047934; GO:0047935; GO:0047936; GO:0050661; GO:0097305; GO:2000064"
"FUN_037573","ME2","ptg000026l:11925692-11934635","O42586","26S proteasome regulatory subunit 6A-B (26S proteasome AAA-ATPase subunit RPT5-B) (Proteasome 26S subunit ATPase 3-B) (Tat-binding protein 10) (TBP-10)","Xenopus laevis (African clawed frog)","protein catabolic process [GO:0030163]","GO:0005524; GO:0005634; GO:0005737; GO:0016887; GO:0022624; GO:0030163; GO:0036402"
"FUN_037593","ME9","ptg000026l:12105183-12162897","S4R1M9","Oxysterol-binding protein-related protein 10 (ORP-10) (OSBP-related protein 10)","Mus musculus (Mouse)","lipid metabolic process [GO:0006629]","GO:0001786; GO:0005829; GO:0005856; GO:0006629; GO:0015248; GO:0015485; GO:0016020; GO:0032934; GO:0043231"
"FUN_038134","ME6","ptg000027l:2929421-2935371","Q8L7C8","Protein REDUCED WALL ACETYLATION 1 (EC 2.3.1.-)","Arabidopsis thaliana (Mouse-ear cress)","carbohydrate metabolic process [GO:0005975]; plant-type secondary cell wall biogenesis [GO:0009834]; xylan acetylation [GO:1990937]; xylan biosynthetic process [GO:0045492]; xylan metabolic process [GO:0045491]; xyloglucan metabolic process [GO:0010411]","GO:0000139; GO:0005794; GO:0005975; GO:0009834; GO:0010411; GO:0016407; GO:0016491; GO:0045491; GO:0045492; GO:1990937"
"FUN_038166","ME14","ptg000027l:3306966-3311323","Q7ZX03","Forkhead box protein K2 (FoxK2) (Interleukin enhancer-binding factor 1) (ILF1) (xFoxK1)","Xenopus laevis (African clawed frog)","canonical glycolysis [GO:0061621]; cellular glucose homeostasis [GO:0001678]; negative regulation of autophagy [GO:0010507]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]; regulation of glucose metabolic process [GO:0010906]; response to starvation [GO:0042594]","GO:0000287; GO:0000976; GO:0001227; GO:0001678; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006355; GO:0010507; GO:0010906; GO:0042594; GO:0043565; GO:0045892; GO:0045893; GO:0061621"
"FUN_038245","ME14","ptg000027l:4664402-4696130","Q91Z83","Myosin-7 (Myosin heavy chain 7) (Myosin heavy chain slow isoform) (MyHC-slow) (Myosin heavy chain, cardiac muscle beta isoform) (MyHC-beta)","Mus musculus (Mouse)","adult heart development [GO:0007512]; ATP metabolic process [GO:0046034]; cardiac muscle contraction [GO:0060048]; cardiac muscle hypertrophy in response to stress [GO:0014898]; muscle contraction [GO:0006936]; muscle filament sliding [GO:0030049]; regulation of heart rate [GO:0002027]; regulation of slow-twitch skeletal muscle fiber contraction [GO:0031449]; regulation of the force of heart contraction [GO:0002026]; regulation of the force of skeletal muscle contraction [GO:0014728]; sarcomere organization [GO:0045214]; skeletal muscle contraction [GO:0003009]; striated muscle contraction [GO:0006941]; transition between fast and slow fiber [GO:0014883]; ventricular cardiac muscle tissue morphogenesis [GO:0055010]","GO:0000146; GO:0001725; GO:0002026; GO:0002027; GO:0003009; GO:0005516; GO:0005524; GO:0005737; GO:0005859; GO:0006936; GO:0006941; GO:0007512; GO:0014728; GO:0014883; GO:0014898; GO:0016459; GO:0016460; GO:0016887; GO:0030016; GO:0030017; GO:0030018; GO:0030049; GO:0031449; GO:0032982; GO:0042802; GO:0044877; GO:0045214; GO:0046034; GO:0051015; GO:0055010; GO:0060048"
"FUN_038464","ME5","ptg000027l:7601510-7607425","Q58DM8","Enoyl-CoA hydratase, mitochondrial (mECH) (mECH1) (EC 4.2.1.17) (EC 5.3.3.8) (Enoyl-CoA hydratase 1) (ECHS1) (Short-chain enoyl-CoA hydratase) (SCEH)","Bos taurus (Bovine)","fatty acid beta-oxidation [GO:0006635]","GO:0004165; GO:0004300; GO:0005739; GO:0005759; GO:0006635; GO:0043956; GO:0120092"
"FUN_038618","ME1","ptg000027l:9384459-9391473","Q6AYS4","Plasma alpha-L-fucosidase (EC 3.2.1.51) (Alpha-L-fucoside fucohydrolase 2) (Alpha-L-fucosidase 2)","Rattus norvegicus (Rat)","carbohydrate metabolic process [GO:0005975]; fucose metabolic process [GO:0006004]; glycoside catabolic process [GO:0016139]; regulation of entry of bacterium into host cell [GO:2000535]; response to bacterium [GO:0009617]","GO:0004560; GO:0005615; GO:0005764; GO:0005975; GO:0006004; GO:0009617; GO:0016139; GO:2000535"
"FUN_038688","ME0","ptg000027l:10212958-10230600","Q99798","Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)","Homo sapiens (Human)","citrate metabolic process [GO:0006101]; generation of precursor metabolites and energy [GO:0006091]; isocitrate metabolic process [GO:0006102]; liver development [GO:0001889]; response to isolation stress [GO:0035900]; tricarboxylic acid cycle [GO:0006099]","GO:0001889; GO:0003994; GO:0005506; GO:0005739; GO:0005759; GO:0005829; GO:0006091; GO:0006099; GO:0006101; GO:0006102; GO:0035900; GO:0047780; GO:0051538; GO:0051539"
"FUN_038727","ME14","ptg000027l:10634998-10661226","P30566","Adenylosuccinate lyase (ADSL) (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)","Homo sapiens (Human)","'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]; 'de novo' XMP biosynthetic process [GO:0097294]; aerobic respiration [GO:0009060]; AMP biosynthetic process [GO:0006167]; AMP salvage [GO:0044209]; GMP biosynthetic process [GO:0006177]; purine nucleotide biosynthetic process [GO:0006164]; response to hypoxia [GO:0001666]; response to muscle activity [GO:0014850]; response to nutrient [GO:0007584]; response to starvation [GO:0042594]","GO:0001666; GO:0004018; GO:0005829; GO:0006164; GO:0006167; GO:0006177; GO:0006189; GO:0007584; GO:0009060; GO:0014850; GO:0032991; GO:0042594; GO:0042802; GO:0044208; GO:0044209; GO:0070626; GO:0097294"
"FUN_038734","ME0","ptg000027l:10742022-10755961","Q8TB22","Spermatogenesis-associated protein 20 (Sperm-specific protein 411) (Ssp411)","Homo sapiens (Human)","carbohydrate metabolic process [GO:0005975]; cell differentiation [GO:0030154]; spermatogenesis [GO:0007283]","GO:0005576; GO:0005975; GO:0007283; GO:0030154"
"FUN_038738","ME5","ptg000027l:10786566-10792004","Q8CFY5","Protoheme IX farnesyltransferase, mitochondrial (EC 2.5.1.141) (Heme O synthase)","Mus musculus (Mouse)","aerobic respiration [GO:0009060]; cytochrome complex assembly [GO:0017004]; heme A biosynthetic process [GO:0006784]; heme biosynthetic process [GO:0006783]; lipid metabolic process [GO:0006629]; mitochondrial fission [GO:0000266]; mitochondrion organization [GO:0007005]; protein farnesylation [GO:0018343]; respiratory chain complex IV assembly [GO:0008535]","GO:0000266; GO:0004311; GO:0005730; GO:0005739; GO:0005829; GO:0006629; GO:0006783; GO:0006784; GO:0007005; GO:0008495; GO:0008535; GO:0009060; GO:0017004; GO:0018343; GO:0031966; GO:0070069"
"FUN_039293","ME2","ptg000028l:389925-395432","P55070","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12)","Lactarius deterrimus (False saffron milkcap)","glycolytic process [GO:0006096]","GO:0004365; GO:0005737; GO:0006096; GO:0051287"
"FUN_039323","ME31","ptg000028l:616810-618037","Q11126","3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3 (EC 2.4.1.65) (4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase) (EC 2.4.1.152) (Alpha-3-fucosyltransferase FUT3) (EC 2.4.1.-) (Blood group Lewis alpha-4-fucosyltransferase) (Lewis FT) (FUTB) (Fucosyltransferase 3) (Fucosyltransferase III) (FucT-III)","Bos taurus (Bovine)","fucosylation [GO:0036065]; lipid metabolic process [GO:0006629]; oligosaccharide metabolic process [GO:0009311]; positive regulation of cell-cell adhesion [GO:0022409]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]; regulation of cell migration [GO:0030334]; regulation of cell population proliferation [GO:0042127]","GO:0006487; GO:0006493; GO:0006629; GO:0009311; GO:0017060; GO:0017083; GO:0022409; GO:0030334; GO:0032580; GO:0036065; GO:0042127; GO:0046920"
"FUN_039818","ME3","ptg000031l:469151-472180","Q6DH69","Fatty-acid amide hydrolase 2-A (EC 3.5.1.99)","Danio rerio (Zebrafish) (Brachydanio rerio)","lipid catabolic process [GO:0016042]","GO:0016020; GO:0016042; GO:0017064"
"FUN_039883","ME1","ptg000031l:1308197-1326519","Q9BZQ6","ER degradation-enhancing alpha-mannosidase-like protein 3 (EC 3.2.1.113) (Alpha-1,2-mannosidase EDEM3)","Homo sapiens (Human)","carbohydrate metabolic process [GO:0005975]; endoplasmic reticulum mannose trimming [GO:1904380]; mannose trimming involved in glycoprotein ERAD pathway [GO:1904382]; protein glycosylation [GO:0006486]; response to unfolded protein [GO:0006986]","GO:0004559; GO:0004571; GO:0005509; GO:0005783; GO:0005788; GO:0005975; GO:0006486; GO:0006986; GO:0016020; GO:0044322; GO:1904380; GO:1904382"
"FUN_040103","ME8","ptg000031l:4225904-4236045","Q498M4","WD repeat-containing protein 5","Rattus norvegicus (Rat)","gluconeogenesis [GO:0006094]; histone H3 acetylation [GO:0043966]; histone H3-K14 acetylation [GO:0044154]; histone H3-K4 methylation [GO:0051568]; histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; negative regulation of histone H3-K4 methylation [GO:0051572]; neuron projection development [GO:0031175]; peptidyl-lysine methylation [GO:0018022]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of histone H3-K4 methylation [GO:0051571]; regulation of cell cycle [GO:0051726]; regulation of cell division [GO:0051302]; regulation of DNA-templated transcription [GO:0006355]; regulation of dosage compensation by inactivation of X chromosome [GO:1900095]; regulation of embryonic development [GO:0045995]; regulation of histone deacetylation [GO:0031063]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of tubulin deacetylation [GO:0090043]; skeletal system development [GO:0001501]; transcription initiation-coupled chromatin remodeling [GO:0045815]","GO:0000123; GO:0001501; GO:0005634; GO:0006094; GO:0006355; GO:0006357; GO:0018022; GO:0031063; GO:0031175; GO:0035064; GO:0035097; GO:0042393; GO:0042800; GO:0043966; GO:0043981; GO:0043982; GO:0043984; GO:0044154; GO:0044545; GO:0044665; GO:0044666; GO:0045722; GO:0045815; GO:0045995; GO:0048188; GO:0051302; GO:0051568; GO:0051571; GO:0051572; GO:0051726; GO:0071339; GO:0090043; GO:0140672; GO:1900095"
"FUN_040116","ME4","ptg000031l:4368735-4375156","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
