group_id,type,avg_identity,apul,peve,ptua,annotation_source,confidence_level,species_count,conservation_level,functional_category,evolutionary_significance,sequence_length
OG_13922,apul_ptua,50.159,FUN_002743-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20652.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13923,apul_ptua,38.642,FUN_002773-T1,,Pocillopora_meandrina_HIv1___RNAseq.g14954.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13924,apul_ptua,68.182,FUN_002846-T1,,Pocillopora_meandrina_HIv1___TS.g1416.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13925,apul_ptua,73.929,FUN_002909-T1,,Pocillopora_meandrina_HIv1___TS.g21518.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13926,apul_ptua,34.898,FUN_003214-T1,,Pocillopora_meandrina_HIv1___RNAseq.g14081.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13927,apul_ptua,49.246,FUN_003387-T3,,Pocillopora_meandrina_HIv1___RNAseq.g20740.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13928,apul_ptua,58.647,FUN_003401-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19230.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13929,apul_ptua,48.2895,FUN_003409-T1,,Pocillopora_meandrina_HIv1___RNAseq.g9248.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13930,apul_ptua,89.116,FUN_003423-T1,,Pocillopora_meandrina_HIv1___RNAseq.g16337.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13931,apul_ptua,48.6425,FUN_003444-T1,,Pocillopora_meandrina_HIv1___RNAseq.g29564.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13932,apul_ptua,31.132,FUN_003460-T1,,Pocillopora_meandrina_HIv1___RNAseq.g15389.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13933,apul_ptua,35.965,FUN_003482-T1,,Pocillopora_meandrina_HIv1___RNAseq.g25875.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13934,apul_ptua,58.3,FUN_003513-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12921.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13935,apul_ptua,60.606,FUN_003548-T1,,Pocillopora_meandrina_HIv1___RNAseq.g28798.t1a,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13936,apul_ptua,45.833,FUN_003564-T1,,Pocillopora_meandrina_HIv1___RNAseq.g3661.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13937,apul_ptua,66.077,FUN_003585-T1,,Pocillopora_meandrina_HIv1___RNAseq.g17186.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13938,apul_ptua,55.0385,FUN_003657-T1,,Pocillopora_meandrina_HIv1___RNAseq.g25623.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13939,apul_ptua,59.722,FUN_003679-T1,,Pocillopora_meandrina_HIv1___RNAseq.g619.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13940,apul_ptua,64.706,FUN_003712-T1,,Pocillopora_meandrina_HIv1___RNAseq.g17372.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13941,apul_ptua,46.4,FUN_003780-T1,,Pocillopora_meandrina_HIv1___RNAseq.g28133.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13942,apul_ptua,53.608,FUN_003822-T1,,Pocillopora_meandrina_HIv1___TS.g18385.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13943,apul_ptua,49.3895,FUN_003846-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11166.t3,basic_analysis,low,2,low,lineage_specific,medium,
OG_13944,apul_ptua,36.709,FUN_003888-T1,,Pocillopora_meandrina_HIv1___TS.g24629.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13945,apul_ptua,54.7705,FUN_003896-T1,,Pocillopora_meandrina_HIv1___TS.g8775.t2,basic_analysis,low,2,low,lineage_specific,medium,
OG_13946,apul_ptua,52.093,FUN_003925-T1,,Pocillopora_meandrina_HIv1___TS.g7819.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13947,apul_ptua,52.244,FUN_003928-T1,,Pocillopora_meandrina_HIv1___TS.g7826.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13948,apul_ptua,61.2945,FUN_003977-T1,,Pocillopora_meandrina_HIv1___TS.g7874.t2,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13949,apul_ptua,72.204,FUN_003997-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12628.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13950,apul_ptua,83.673,FUN_004018-T1,,Pocillopora_meandrina_HIv1___RNAseq.g4130.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13951,apul_ptua,33.867999999999995,FUN_004020-T1,,Pocillopora_meandrina_HIv1___RNAseq.g17890.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13952,apul_ptua,79.739,FUN_004057-T1,,Pocillopora_meandrina_HIv1___RNAseq.g17244.t1b,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13953,apul_ptua,37.054,FUN_004075-T1,,Pocillopora_meandrina_HIv1___RNAseq.g5038.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13954,apul_ptua,41.819500000000005,FUN_004080-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12624.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13955,apul_ptua,39.82599999999999,FUN_004081-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12625.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13956,apul_ptua,48.931,FUN_004085-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12610.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13957,apul_ptua,92.822,FUN_004122-T2,,Pocillopora_meandrina_HIv1___RNAseq.g11570.t2,basic_analysis,low,2,high,lineage_specific,medium,
OG_13958,apul_ptua,76.712,FUN_004161-T1,,Pocillopora_meandrina_HIv1___RNAseq.g16769.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13959,apul_ptua,52.431,FUN_004173-T1,,Pocillopora_meandrina_HIv1___RNAseq.g16729.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13960,apul_ptua,59.664,FUN_004175-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11173.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13961,apul_ptua,64.983,FUN_004241-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11531.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13962,apul_ptua,45.679,FUN_004256-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11415.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13963,apul_ptua,38.7995,FUN_004262-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11365.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13964,apul_ptua,49.7255,FUN_004294-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11772.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13965,apul_ptua,48.6435,FUN_004319-T1,,Pocillopora_meandrina_HIv1___RNAseq.g16990.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13966,apul_ptua,64.935,FUN_004334-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12534.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13967,apul_ptua,83.333,FUN_004355-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12498.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13968,apul_ptua,63.725,FUN_004429-T1,,Pocillopora_meandrina_HIv1___TS.g7495.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13969,apul_ptua,39.689,FUN_004450-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11279.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13970,apul_ptua,61.702,FUN_004488-T1,,Pocillopora_meandrina_HIv1___RNAseq.g11625.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13971,apul_ptua,92.0,FUN_004505-T1,,Pocillopora_meandrina_HIv1___RNAseq.g12524.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13972,apul_ptua,57.6925,FUN_004520-T1,,Pocillopora_meandrina_HIv1___TS.g7422.t1a,basic_analysis,low,2,low,lineage_specific,medium,
OG_13973,apul_ptua,88.921,FUN_004556-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8231.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13974,apul_ptua,44.643,FUN_004571-T1,,Pocillopora_meandrina_HIv1___RNAseq.g6646.t1b,basic_analysis,low,2,low,lineage_specific,medium,
OG_13975,apul_ptua,63.9765,FUN_004609-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8686.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13976,apul_ptua,90.222,FUN_004648-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8092.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13977,apul_ptua,50.968,FUN_004662-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8744.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13978,apul_ptua,46.006,FUN_004692-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8751.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13979,apul_ptua,81.502,FUN_004709-T2,,Pocillopora_meandrina_HIv1___RNAseq.g8793.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13980,apul_ptua,33.333,FUN_004730-T1,,Pocillopora_meandrina_HIv1___RNAseq.g9230.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13981,apul_ptua,71.549,FUN_004756-T1,,Pocillopora_meandrina_HIv1___TS.g439.t2,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13982,apul_ptua,60.15,FUN_004794-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8533.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13983,apul_ptua,58.635,FUN_004827-T1,,Pocillopora_meandrina_HIv1___TS.g20314.t1b,basic_analysis,low,2,low,lineage_specific,medium,
OG_13984,apul_ptua,64.348,FUN_004837-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8612.t1a,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13985,apul_ptua,72.269,FUN_004840-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8616.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13986,apul_ptua,73.378,FUN_004842-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8618.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13987,apul_ptua,66.667,FUN_004901-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8676.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13988,apul_ptua,90.23,FUN_004928-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8367.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_13989,apul_ptua,66.925,FUN_004931-T1,,Pocillopora_meandrina_HIv1___TS.g20110.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13990,apul_ptua,68.935,FUN_004937-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8381.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13991,apul_ptua,46.433,FUN_004955-T1,,Pocillopora_meandrina_HIv1___TS.g20135.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13992,apul_ptua,88.194,FUN_004962-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8904.t1b,basic_analysis,low,2,high,lineage_specific,medium,
OG_13993,apul_ptua,65.778,FUN_004982-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8403.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13994,apul_ptua,59.728,FUN_005004-T1,,Pocillopora_meandrina_HIv1___RNAseq.g25281.t2,basic_analysis,low,2,low,lineage_specific,medium,
OG_13995,apul_ptua,54.6165,FUN_005026-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8325.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_13996,apul_ptua,70.261,FUN_005027-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8324.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13997,apul_ptua,65.714,FUN_005039-T1,,Pocillopora_meandrina_HIv1___TS.g9824.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_13998,apul_ptua,46.512,FUN_005043-T1,,Pocillopora_meandrina_HIv1___RNAseq.g25109.t1b,basic_analysis,low,2,low,lineage_specific,medium,
OG_13999,apul_ptua,63.5385,FUN_005060-T1,,Pocillopora_meandrina_HIv1___TS.g20043.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14000,apul_ptua,73.81,FUN_005068-T1,,Pocillopora_meandrina_HIv1___RNAseq.g21087.t1b,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14001,apul_ptua,89.241,FUN_005094-T1,,Pocillopora_meandrina_HIv1___RNAseq.g16137.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14002,apul_ptua,43.624,FUN_005100-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8277.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14003,apul_ptua,60.760000000000005,FUN_005104-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8275.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14004,apul_ptua,42.082,FUN_005150-T1,,Pocillopora_meandrina_HIv1___TS.g19998.t1b,basic_analysis,low,2,low,lineage_specific,medium,
OG_14005,apul_ptua,79.857,FUN_005174-T1,,Pocillopora_meandrina_HIv1___RNAseq.g7577.t1a,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14006,apul_ptua,56.657,FUN_005199-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8136.t2,basic_analysis,low,2,low,lineage_specific,medium,
OG_14007,apul_ptua,61.142,FUN_005204-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8132.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14008,apul_ptua,92.308,FUN_005223-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8120.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14009,apul_ptua,37.0285,FUN_005227-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8117.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14010,apul_ptua,47.573,FUN_005229-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8116.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14011,apul_ptua,84.524,FUN_005240-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8107.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14012,apul_ptua,40.282,FUN_005266-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8153.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14013,apul_ptua,41.8785,FUN_005277-T1,,Pocillopora_meandrina_HIv1___RNAseq.g10755.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14014,apul_ptua,53.296,FUN_005296-T1,,Pocillopora_meandrina_HIv1___TS.g7698.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14015,apul_ptua,37.1035,FUN_005299-T1,,Pocillopora_meandrina_HIv1___RNAseq.g22539.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14016,apul_ptua,75.581,FUN_005302-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8167.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14017,apul_ptua,51.528,FUN_005323-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8185.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14018,apul_ptua,57.948,FUN_005327-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8187.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14019,apul_ptua,52.072,FUN_005329-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8188.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14020,apul_ptua,57.438,FUN_005341-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8201.t1a,basic_analysis,low,2,low,lineage_specific,medium,
OG_14021,apul_ptua,69.835,FUN_005343-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8204.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14022,apul_ptua,76.229,FUN_005347-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8205.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14023,apul_ptua,37.269,FUN_005350-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8207.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14024,apul_ptua,83.636,FUN_005351-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8208.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14025,apul_ptua,74.468,FUN_005353-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8211.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14026,apul_ptua,72.093,FUN_005357-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8216.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14027,apul_ptua,78.571,FUN_005383-T1,,Pocillopora_meandrina_HIv1___RNAseq.g6617.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14028,apul_ptua,49.653,FUN_005392-T1,,Pocillopora_meandrina_HIv1___TS.g2867.t2a,basic_analysis,low,2,low,lineage_specific,medium,
OG_14029,apul_ptua,47.98650000000001,FUN_005393-T1,,Pocillopora_meandrina_HIv1___TS.g2866.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14030,apul_ptua,75.888,FUN_005645-T1,,Pocillopora_meandrina_HIv1___RNAseq.g9777.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14031,apul_ptua,52.83,FUN_005708-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19335.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14032,apul_ptua,72.038,FUN_005713-T1,,Pocillopora_meandrina_HIv1___TS.g14425.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14033,apul_ptua,81.429,FUN_005718-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19562.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14034,apul_ptua,72.046,FUN_005857-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19666.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14035,apul_ptua,61.154,FUN_005860-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8007.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14036,apul_ptua,31.569,FUN_005892-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19680.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14037,apul_ptua,64.165,FUN_005906-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19575.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14038,apul_ptua,67.238,FUN_005907-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19574.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14039,apul_ptua,80.121,FUN_005915-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19567.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14040,apul_ptua,69.2955,FUN_005946-T1,,Pocillopora_meandrina_HIv1___RNAseq.g10648.t1b,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14041,apul_ptua,56.716,FUN_005952-T1,,Pocillopora_meandrina_HIv1___RNAseq.g13921.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14042,apul_ptua,90.244,FUN_005953-T1,,Pocillopora_meandrina_HIv1___RNAseq.g3635.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14043,apul_ptua,44.373000000000005,FUN_005987-T1,,Pocillopora_meandrina_HIv1___TS.g12018.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14044,apul_ptua,92.212,FUN_005999-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19931.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14045,apul_ptua,71.223,FUN_006014-T1,,Pocillopora_meandrina_HIv1___RNAseq.g28600.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14046,apul_ptua,53.333,FUN_006016-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19917.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14047,apul_ptua,67.05449999999999,FUN_006018-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20250.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14048,apul_ptua,60.0,FUN_006089-T1,,Pocillopora_meandrina_HIv1___RNAseq.g27288.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14049,apul_ptua,60.488,FUN_006115-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20396.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14050,apul_ptua,33.209999999999994,FUN_006129-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20409.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14051,apul_ptua,44.275,FUN_006151-T1,,Pocillopora_meandrina_HIv1___RNAseq.g30159.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14052,apul_ptua,65.957,FUN_006240-T2,,Pocillopora_meandrina_HIv1___RNAseq.g21618.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14053,apul_ptua,73.846,FUN_006250-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20385.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14054,apul_ptua,43.636,FUN_006254-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20379.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14055,apul_ptua,49.3635,FUN_006262-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20373.t1b,basic_analysis,low,2,low,lineage_specific,medium,
OG_14056,apul_ptua,52.56,FUN_006269-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20371.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14057,apul_ptua,46.5395,FUN_006293-T1,,Pocillopora_meandrina_HIv1___RNAseq.g18329.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14058,apul_ptua,72.455,FUN_006333-T1,,Pocillopora_meandrina_HIv1___TS.g29725.t1b,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14059,apul_ptua,46.693,FUN_006363-T1,,Pocillopora_meandrina_HIv1___RNAseq.g8317.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14060,apul_ptua,35.3535,FUN_006372-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20331.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14061,apul_ptua,63.7345,FUN_006412-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20263.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14062,apul_ptua,69.912,FUN_006429-T1,,Pocillopora_meandrina_HIv1___TS.g29668.t1b,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14063,apul_ptua,80.198,FUN_006431-T1,,Pocillopora_meandrina_HIv1___TS.g29668.t1a,basic_analysis,low,2,high,lineage_specific,medium,
OG_14064,apul_ptua,58.4905,FUN_006437-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20294.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14065,apul_ptua,45.238,FUN_006467-T1,,Pocillopora_meandrina_HIv1___TS.g15159.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14066,apul_ptua,59.847,FUN_006473-T1,,Pocillopora_meandrina_HIv1___TS.g17404.t1a,basic_analysis,low,2,low,lineage_specific,medium,
OG_14067,apul_ptua,43.775,FUN_006554-T1,,Pocillopora_meandrina_HIv1___RNAseq.g24750.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14068,apul_ptua,54.114,FUN_006574-T1,,Pocillopora_meandrina_HIv1___TS.g29609.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14069,apul_ptua,53.316,FUN_006576-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20268.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14070,apul_ptua,34.118,FUN_006684-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19968.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14071,apul_ptua,40.8575,FUN_006693-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19967.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14072,apul_ptua,39.4095,FUN_006696-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19972.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14073,apul_ptua,37.17,FUN_006701-T2,,Pocillopora_meandrina_HIv1___RNAseq.g19976.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14074,apul_ptua,62.36,FUN_006720-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20005.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14075,apul_ptua,71.6335,FUN_006734-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20523.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14076,apul_ptua,85.135,FUN_006749-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20532.t1,basic_analysis,low,2,high,lineage_specific,medium,
OG_14077,apul_ptua,73.7955,FUN_006801-T2,,Pocillopora_meandrina_HIv1___RNAseq.g20492.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14078,apul_ptua,71.399,FUN_006823-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20480.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14079,apul_ptua,48.4815,FUN_006841-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20470.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14080,apul_ptua,49.1865,FUN_006854-T1,,Pocillopora_meandrina_HIv1___RNAseq.3784_t,basic_analysis,low,2,low,lineage_specific,medium,
OG_14081,apul_ptua,51.075,FUN_006871-T1,,Pocillopora_meandrina_HIv1___RNAseq.g26240.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14082,apul_ptua,59.111,FUN_006874-T1,,Pocillopora_meandrina_HIv1___RNAseq.g19800.t2,basic_analysis,low,2,low,lineage_specific,medium,
OG_14083,apul_ptua,46.8655,FUN_006887-T1,,Pocillopora_meandrina_HIv1___TS.g29220.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14084,apul_ptua,71.186,FUN_006955-T1,,Pocillopora_meandrina_HIv1___RNAseq.g29576.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14085,apul_ptua,42.466,FUN_006974-T1,,Pocillopora_meandrina_HIv1___TS.g6767.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14086,apul_ptua,59.596,FUN_006977-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20161.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14087,apul_ptua,63.946,FUN_006992-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20068.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14088,apul_ptua,47.5715,FUN_007006-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20037.t1,basic_analysis,low,2,low,lineage_specific,medium,
OG_14089,apul_ptua,78.486,FUN_007022-T1,,Pocillopora_meandrina_HIv1___RNAseq.g20543.t1,basic_analysis,low,2,medium,lineage_specific,medium,
OG_14090,apul_ptua,59.058,FUN_007025-T3,,Pocillopora_meandrina_HIv1___RNAseq.g20018.t1,basic_analysis,low,2,low,lineage_specific,medium,
